Consumer,Year,Hour,Mean,Std
B11003412,2014,5,89.63934426229508,9.647163290980492
B11003412,2014,6,110.88524590163935,9.65073116514277
B11003412,2014,7,112.21311475409836,8.683537593435755
B11003412,2014,8,144.9016393442623,11.127600696815085
B11003412,2014,9,177.19672131147541,11.910527097391823
B11003412,2014,10,198.27868852459017,15.52860923965932
B11003412,2014,11,190.2295081967213,16.265908564256872
B11003412,2014,12,200.50819672131146,16.693933978963408
B11003412,2014,13,194.7377049180328,15.717189782044649
B11003412,2014,14,202.4262295081967,19.08267889683682
B11003412,2014,15,194.86885245901638,18.167255718128395
B11003412,2014,16,195.7377049180328,20.493008270581996
B11003412,2014,17,192.47540983606558,18.171962430602672
B11003412,2014,18,190.08196721311475,22.246569085267367
B11003412,2014,19,172.7377049180328,18.483237125698754
B11003412,2014,20,171.0983606557377,16.916170683730197
B11003412,2014,21,161.0327868852459,13.530172717688854
B11003412,2014,22,139.60655737704917,15.416742726145268
B11003412,2014,23,116.73770491803279,19.66884307675828
B11003412,2014,24,101.0327868852459,13.154171978393718
B11003415,2014,1,13.885245901639344,3.5359975521095306
B11003415,2014,2,12.655737704918034,3.429699918368172
B11003415,2014,3,11.327868852459016,3.1608085013986
B11003415,2014,4,8.19672131147541,3.961563967808453
B11003415,2014,5,6.360655737704918,4.086697064399913
B11003415,2014,6,4.19672131147541,2.3153089940016467
B11003415,2014,7,3.4098360655737703,1.7923638877222805
B11003415,2014,8,3.098360655737705,1.6503021746818256
B11003415,2014,9,3.5737704918032787,1.9275114906137618
B11003415,2014,10,3.6885245901639343,1.82154681160964
B11003415,2014,11,3.819672131147541,2.140935906882093
B11003415,2014,12,3.639344262295082,2.057772151990642
B11003415,2014,13,3.5245901639344264,1.9715185126956427
B11003415,2014,14,2.8524590163934427,1.3519870015865598
B11003415,2014,15,2.737704918032787,0.8346983356131782
B11003415,2014,16,3.918032786885246,1.242243695458787
B11003415,2014,17,8.180327868852459,2.591705980760623
B11003415,2014,18,12.573770491803279,3.7213752672609384
B11003415,2014,19,14.19672131147541,4.545399403540344
B11003415,2014,20,14.901639344262295,5.230375760984376
B11003415,2014,21,15.37704918032787,5.206290856346226
B11003415,2014,22,15.655737704918034,4.8541571389948475
B11003415,2014,23,15.688524590163935,4.71006363582828
B11003415,2014,24,15.426229508196721,4.2247643578999075
B11003416,2014,1,18.852459016393443,1.8058798924049047
B11003416,2014,2,17.918032786885245,1.2287538669618787
B11003416,2014,3,17.42622950819672,1.5648111323036467
B11003416,2014,4,14.37704918032787,3.895141993245045
B11003416,2014,5,11.37704918032787,4.896134306526015
B11003416,2014,6,7.655737704918033,3.501834023773064
B11003416,2014,7,5.639344262295082,1.897654577676049
B11003416,2014,8,5.147540983606557,1.4926047207680326
B11003416,2014,9,5.016393442622951,1.4547829537848425
B11003416,2014,10,5.901639344262295,1.4224968427942337
B11003416,2014,11,7.590163934426229,1.6570762322066723
B11003416,2014,12,6.655737704918033,1.590442767508882
B11003416,2014,13,4.786885245901639,1.2126383645913106
B11003416,2014,14,4.688524590163935,1.4087936163796002
B11003416,2014,15,5.360655737704918,2.0085881184324963
B11003416,2014,16,8.540983606557377,2.4804150895351054
B11003416,2014,17,15.442622950819672,1.6785369637865633
B11003416,2014,18,18.59016393442623,1.8016385984276262
B11003416,2014,19,18.262295081967213,1.9485177216221077
B11003416,2014,20,19.0327868852459,1.9058437599022828
B11003416,2014,21,19.62295081967213,2.288842024738197
B11003416,2014,22,19.737704918032787,2.2278662388352846
B11003416,2014,23,19.704918032786885,2.2974207443354238
B11003416,2014,24,19.60655737704918,1.7056639814120302
B11003417,2014,1,23.0,3.8384024454626084
B11003417,2014,2,19.885245901639344,3.9543156199092055
B11003417,2014,3,15.098360655737705,4.700017439800222
B11003417,2014,4,10.819672131147541,4.917683047673675
B11003417,2014,5,7.737704918032787,4.020371621895428
B11003417,2014,6,5.934426229508197,2.5811422049099138
B11003417,2014,7,5.557377049180328,1.6281338004387564
B11003417,2014,8,5.098360655737705,1.2871793197114751
B11003417,2014,9,4.80327868852459,0.927715332257109
B11003417,2014,10,4.934426229508197,0.8919800531965649
B11003417,2014,11,4.754098360655738,0.8297738186782796
B11003417,2014,12,5.032786885245901,1.1542272034389371
B11003417,2014,13,5.098360655737705,1.972349850920528
B11003417,2014,14,5.60655737704918,2.131342992298441
B11003417,2014,15,8.40983606557377,3.4755193817151406
B11003417,2014,16,20.60655737704918,3.8569361265326916
B11003417,2014,17,22.229508196721312,3.153798992870613
B11003417,2014,18,23.491803278688526,3.922681696746382
B11003417,2014,19,24.901639344262296,4.8259883893795505
B11003417,2014,20,25.327868852459016,4.898031276187777
B11003417,2014,21,25.59016393442623,5.113306331459544
B11003417,2014,22,26.0327868852459,5.141229467467726
B11003417,2014,23,25.442622950819672,4.649460865390504
B11003417,2014,24,24.721311475409838,4.033737504023548
B11003421,2014,1,22.60655737704918,9.256130740441872
B11003421,2014,2,22.557377049180328,10.04411036406234
B11003421,2014,3,23.18032786885246,10.130001968939116
B11003421,2014,4,23.442622950819672,10.811297470954376
B11003421,2014,5,25.442622950819672,12.370023700009545
B11003421,2014,6,27.37704918032787,13.47734387088968
B11003421,2014,7,28.78688524590164,10.733304483550814
B11003421,2014,8,29.131147540983605,7.326835173606827
B11003421,2014,9,28.16393442622951,5.7334699437276555
B11003421,2014,10,32.42622950819672,5.702218914286621
B11003421,2014,11,32.67213114754098,5.685423793865062
B11003421,2014,12,30.311475409836067,5.472784128779299
B11003421,2014,13,29.59016393442623,5.460088671991594
B11003421,2014,14,34.73770491803279,6.577491009354712
B11003421,2014,15,35.40983606557377,8.454539311676161
B11003421,2014,16,36.131147540983605,8.172056880688128
B11003421,2014,17,39.42622950819672,7.779158087251351
B11003421,2014,18,36.08196721311475,7.000702540857865
B11003421,2014,19,37.622950819672134,6.332887531045716
B11003421,2014,20,34.114754098360656,7.0524188773681
B11003421,2014,21,28.0327868852459,6.985621454375061
B11003421,2014,22,23.42622950819672,7.7426503136704685
B11003421,2014,23,21.901639344262296,8.326073340282296
B11003421,2014,24,22.278688524590162,8.378804901935565
B11003425,2014,1,79.08196721311475,12.373755940116718
B11003425,2014,2,85.81967213114754,13.80882350373764
B11003425,2014,3,61.19672131147541,18.26911754129643
B11003425,2014,4,33.704918032786885,19.409056530646613
B11003425,2014,5,25.131147540983605,13.390886714274583
B11003425,2014,6,22.540983606557376,4.988566161706865
B11003425,2014,7,21.327868852459016,1.7674964542671632
B11003425,2014,8,27.639344262295083,11.417870185058225
B11003425,2014,9,50.85245901639344,23.99710820465233
B11003425,2014,10,59.19672131147541,32.97161388837937
B11003425,2014,11,54.57377049180328,31.635665008759467
B11003425,2014,12,49.98360655737705,29.587436412143298
B11003425,2014,13,61.08196721311475,45.529585649321554
B11003425,2014,14,81.62295081967213,59.96725882635908
B11003425,2014,15,73.80327868852459,52.060163808210454
B11003425,2014,16,63.80327868852459,42.32013692169531
B11003425,2014,17,46.21311475409836,33.25864035810763
B11003425,2014,18,37.24590163934426,21.852273518412158
B11003425,2014,19,34.721311475409834,16.552070512517943
B11003425,2014,20,31.229508196721312,7.720952969297143
B11003425,2014,21,29.83606557377049,6.5068690060808105
B11003425,2014,22,28.9672131147541,2.516394332603392
B11003425,2014,23,40.9344262295082,13.86586798876894
B11003425,2014,24,71.37704918032787,12.864892711595939
B11003426,2014,1,15.540983606557377,4.387762415673101
B11003426,2014,2,15.557377049180328,4.283785670657573
B11003426,2014,3,15.426229508196721,4.264031802544952
B11003426,2014,4,15.229508196721312,3.9174542865784274
B11003426,2014,5,15.065573770491802,4.016087866149579
B11003426,2014,6,14.885245901639344,3.843168660778663
B11003426,2014,7,14.311475409836065,3.466703446631287
B11003426,2014,8,12.295081967213115,2.900254369850353
B11003426,2014,9,14.934426229508198,3.300852680035955
B11003426,2014,10,21.295081967213115,6.061749643722463
B11003426,2014,11,22.21311475409836,6.710972989808955
B11003426,2014,12,22.42622950819672,6.897968339526847
B11003426,2014,13,22.229508196721312,6.800474107548067
B11003426,2014,14,23.62295081967213,7.611753924964184
B11003426,2014,15,23.524590163934427,7.529069347927514
B11003426,2014,16,23.37704918032787,7.418813774061704
B11003426,2014,17,23.62295081967213,7.797785870416955
B11003426,2014,18,22.65573770491803,7.393432324032908
B11003426,2014,19,20.114754098360656,5.910720093343781
B11003426,2014,20,19.016393442622952,5.530195304805213
B11003426,2014,21,18.524590163934427,5.149778498074939
B11003426,2014,22,17.885245901639344,4.820436911925923
B11003426,2014,23,16.885245901639344,4.680093876037595
B11003426,2014,24,15.950819672131148,4.37959750627154
B11003427,2014,1,210.91803278688525,99.08620742935032
B11003427,2014,2,158.9344262295082,76.68265098279163
B11003427,2014,3,117.93442622950819,50.64776034944981
B11003427,2014,4,89.81967213114754,25.343972456793555
B11003427,2014,5,84.26229508196721,20.286203554258464
B11003427,2014,6,138.0983606557377,49.90280717489174
B11003427,2014,7,124.06557377049181,64.80094362802109
B11003427,2014,8,143.327868852459,53.495707401458986
B11003427,2014,9,127.19672131147541,50.512645173306574
B11003427,2014,10,173.59016393442624,66.21137290254103
B11003427,2014,11,265.0163934426229,110.59558336619637
B11003427,2014,12,198.7377049180328,96.52459127761938
B11003427,2014,13,126.27868852459017,51.87553410087809
B11003427,2014,14,118.19672131147541,48.42307289992074
B11003427,2014,15,110.26229508196721,46.94496836344454
B11003427,2014,16,140.60655737704917,56.3324295850163
B11003427,2014,17,222.54098360655738,111.81853957349706
B11003427,2014,18,221.0,116.26263372210352
B11003427,2014,19,149.98360655737704,87.62600295256324
B11003427,2014,20,103.68852459016394,43.73158316503324
B11003427,2014,21,161.14754098360655,72.29334595142528
B11003427,2014,22,170.95081967213116,74.12206739100672
B11003427,2014,23,179.327868852459,75.06435490330401
B11003427,2014,24,204.1639344262295,88.74085498947086
B11003428,2014,1,21.0,1.7224014243685084
B11003428,2014,2,21.311475409836067,2.0779876772698254
B11003428,2014,3,21.475409836065573,1.6593829915267622
B11003428,2014,4,20.049180327868854,1.8204965394840016
B11003428,2014,5,19.508196721311474,1.4562846656208408
B11003428,2014,6,19.18032786885246,1.500091071916541
B11003428,2014,7,20.19672131147541,1.514592047727127
B11003428,2014,8,37.52459016393443,6.5969855676085105
B11003428,2014,9,55.81967213114754,5.021647129250559
B11003428,2014,10,86.37704918032787,11.07574517346535
B11003428,2014,11,90.08196721311475,11.511291676678763
B11003428,2014,12,90.49180327868852,11.79918493063493
B11003428,2014,13,92.50819672131148,12.546743204008058
B11003428,2014,14,93.49180327868852,13.471727123646362
B11003428,2014,15,93.95081967213115,13.872546304972515
B11003428,2014,16,94.06557377049181,14.639978201781377
B11003428,2014,17,94.54098360655738,14.240287649823888
B11003428,2014,18,94.47540983606558,14.556334883682144
B11003428,2014,19,96.75409836065573,14.729398876289236
B11003428,2014,20,96.21311475409836,14.109234274165225
B11003428,2014,21,91.85245901639344,12.904567751476955
B11003428,2014,22,75.0,11.44697922306725
B11003428,2014,23,37.65573770491803,6.999726770623835
B11003428,2014,24,22.0,2.1756225162774294
B11003432,2014,1,16.918032786885245,1.985741523690106
B11003432,2014,2,16.60655737704918,1.68600799251358
B11003432,2014,3,16.42622950819672,1.57542604177878
B11003432,2014,4,16.19672131147541,1.3762227548759145
B11003432,2014,5,16.16393442622951,1.293320376251923
B11003432,2014,6,16.131147540983605,1.231197382443416
B11003432,2014,7,16.508196721311474,1.2331930211132418
B11003432,2014,8,18.262295081967213,2.1901418473412653
B11003432,2014,9,25.65573770491803,7.056640479958433
B11003432,2014,10,37.14754098360656,14.413923899680903
B11003432,2014,11,43.22950819672131,17.96885587400503
B11003432,2014,12,44.50819672131148,18.37808745111024
B11003432,2014,13,43.295081967213115,16.93255667079948
B11003432,2014,14,45.59016393442623,18.141459927635676
B11003432,2014,15,46.114754098360656,18.9077571035944
B11003432,2014,16,46.09836065573771,19.26975602512288
B11003432,2014,17,46.114754098360656,19.458587102404376
B11003432,2014,18,45.77049180327869,19.48964976820855
B11003432,2014,19,44.278688524590166,18.843328746571455
B11003432,2014,20,39.22950819672131,15.914766144080316
B11003432,2014,21,31.59016393442623,11.213648007644268
B11003432,2014,22,26.442622950819672,8.18642085033489
B11003432,2014,23,21.737704918032787,5.042822091330285
B11003432,2014,24,18.0,2.6012817353502227
B11003433,2014,1,7.114754098360656,5.964054439321564
B11003433,2014,2,10.163934426229508,5.950295028732756
B11003433,2014,3,7.426229508196721,6.753910019125816
B11003433,2014,4,8.032786885245901,6.97846022442094
B11003433,2014,5,9.131147540983607,7.913017565665803
B11003433,2014,6,10.836065573770492,8.33902537844172
B11003433,2014,7,9.311475409836065,6.679673104792273
B11003433,2014,8,7.377049180327869,4.5758931165628915
B11003433,2014,9,7.360655737704918,3.7992665383608193
B11003433,2014,10,5.786885245901639,3.493397363114025
B11003433,2014,11,5.704918032786885,2.95152086386596
B11003433,2014,12,5.229508196721311,2.7652211642889784
B11003433,2014,13,4.770491803278689,2.4792031154045637
B11003433,2014,14,5.377049180327869,2.7638375158839654
B11003433,2014,15,4.065573770491803,2.428091517076848
B11003433,2014,16,4.80327868852459,3.0211458760496135
B11003433,2014,17,5.016393442622951,3.354061236166728
B11003433,2014,18,6.557377049180328,3.8232821421911587
B11003433,2014,19,6.213114754098361,4.247017597084494
B11003433,2014,20,5.278688524590164,4.494927316954017
B11003433,2014,21,5.245901639344262,4.756244098392898
B11003433,2014,22,4.983606557377049,4.584364017246334
B11003433,2014,23,4.934426229508197,4.486531148742185
B11003433,2014,24,5.655737704918033,5.1957843357271845
B11003434,2014,1,9.278688524590164,3.540862171566805
B11003434,2014,2,6.409836065573771,3.4272294407209247
B11003434,2014,3,5.557377049180328,3.32928716176068
B11003434,2014,4,5.295081967213115,3.2369958412859803
B11003434,2014,5,4.672131147540983,2.7792163852149034
B11003434,2014,6,3.737704918032787,1.389264065902787
B11003434,2014,7,3.2295081967213113,0.6162640836240801
B11003434,2014,8,3.1475409836065573,0.5110794319793643
B11003434,2014,9,3.19672131147541,0.4767833935568485
B11003434,2014,10,3.19672131147541,0.5422075903547011
B11003434,2014,11,3.180327868852459,0.5918388497249195
B11003434,2014,12,3.081967213114754,0.4201222824850369
B11003434,2014,13,3.1147540983606556,0.48642781772625165
B11003434,2014,14,3.2131147540983607,0.6354723728157047
B11003434,2014,15,3.7704918032786887,0.883052331838282
B11003434,2014,16,11.819672131147541,2.591705980760623
B11003434,2014,17,13.39344262295082,2.8535281584066543
B11003434,2014,18,13.344262295081966,2.9205321769707164
B11003434,2014,19,13.62295081967213,3.215400101730366
B11003434,2014,20,14.098360655737705,3.249127667712196
B11003434,2014,21,14.475409836065573,3.319671456520204
B11003434,2014,22,14.78688524590164,3.37201598502716
B11003434,2014,23,14.426229508196721,3.2478660501599235
B11003434,2014,24,13.524590163934427,3.1916900297337207
B11003440,2014,1,7.983606557377049,4.685053551023326
B11003440,2014,2,6.557377049180328,2.611031661776206
B11003440,2014,3,5.770491803278689,1.9781594359652512
B11003440,2014,4,5.409836065573771,0.8827428689474618
B11003440,2014,5,6.885245901639344,5.654197145058815
B11003440,2014,6,9.62295081967213,11.890001309820827
B11003440,2014,7,11.491803278688524,13.31117694623541
B11003440,2014,8,14.344262295081966,13.272635063545396
B11003440,2014,9,33.18032786885246,21.11200937596207
B11003440,2014,10,47.67213114754098,31.145744124184613
B11003440,2014,11,51.52459016393443,33.63659047197315
B11003440,2014,12,52.68852459016394,34.21137285738305
B11003440,2014,13,28.57377049180328,16.797280550130175
B11003440,2014,14,48.885245901639344,31.361918712910267
B11003440,2014,15,50.32786885245902,32.878930087760565
B11003440,2014,16,49.63934426229508,32.40989189886592
B11003440,2014,17,48.032786885245905,32.004670082721134
B11003440,2014,18,44.704918032786885,29.528711599783176
B11003440,2014,19,42.278688524590166,28.369074210920235
B11003440,2014,20,38.721311475409834,26.209496464412144
B11003440,2014,21,34.114754098360656,23.140223537277926
B11003440,2014,22,27.049180327868854,18.70332076531527
B11003440,2014,23,18.327868852459016,13.443364300495878
B11003440,2014,24,11.770491803278688,8.770012243668669
B11003444,2014,1,83.62295081967213,6.767973439728787
B11003444,2014,2,82.39344262295081,6.560687688864611
B11003444,2014,3,82.26229508196721,6.673084342701563
B11003444,2014,4,82.54098360655738,6.8982455994061835
B11003444,2014,5,82.88524590163935,7.234404745510022
B11003444,2014,6,92.27868852459017,7.795578121689637
B11003444,2014,7,116.68852459016394,7.462218132268174
B11003444,2014,8,124.21311475409836,9.159903118298361
B11003444,2014,9,148.04918032786884,18.24136894489025
B11003444,2014,10,164.80327868852459,23.271455814746634
B11003444,2014,11,170.14754098360655,24.65957289814902
B11003444,2014,12,162.27868852459017,23.660185366659736
B11003444,2014,13,150.40983606557376,24.350480521733946
B11003444,2014,14,156.5737704918033,24.709956843610932
B11003444,2014,15,162.01639344262296,26.08159747362029
B11003444,2014,16,163.0,25.958299892969364
B11003444,2014,17,157.13114754098362,23.530459274336362
B11003444,2014,18,144.27868852459017,18.558134916653113
B11003444,2014,19,127.14754098360656,12.889060045343067
B11003444,2014,20,122.57377049180327,9.531454971817336
B11003444,2014,21,116.24590163934427,8.498344422503555
B11003444,2014,22,99.11475409836065,7.391658272800354
B11003444,2014,23,87.29508196721312,6.967410476150332
B11003444,2014,24,84.77049180327869,7.034186621121522
B11003454,2014,1,3.0,0.0
B11003454,2014,2,3.0,0.0
B11003454,2014,3,3.0,0.0
B11003454,2014,4,3.0,0.0
B11003454,2014,5,3.0,0.0
B11003454,2014,6,3.2459016393442623,0.7451115734107214
B11003454,2014,7,3.80327868852459,2.242169129296803
B11003454,2014,8,8.459016393442623,4.638871164740417
B11003454,2014,9,23.016393442622952,12.208592333924344
B11003454,2014,10,22.78688524590164,12.045904911488057
B11003454,2014,11,22.508196721311474,11.746805169661625
B11003454,2014,12,22.459016393442624,11.841415695898025
B11003454,2014,13,13.19672131147541,6.551894566029859
B11003454,2014,14,21.59016393442623,11.34074813696217
B11003454,2014,15,20.770491803278688,10.823421274598513
B11003454,2014,16,20.62295081967213,10.652329845979281
B11003454,2014,17,20.983606557377048,10.977995875505828
B11003454,2014,18,12.245901639344263,6.0598562626103
B11003454,2014,19,10.049180327868852,5.358563954108715
B11003454,2014,20,5.934426229508197,2.6386161300892583
B11003454,2014,21,4.0,1.0645812948447542
B11003454,2014,22,3.2131147540983607,0.4514699731012261
B11003454,2014,23,3.0,0.0
B11003454,2014,24,3.0,0.0
B11003455,2014,1,44.78688524590164,14.228041273131918
B11003455,2014,2,41.31147540983606,15.767626098651796
B11003455,2014,3,37.77049180327869,13.755475809803832
B11003455,2014,4,35.114754098360656,12.421887082425302
B11003455,2014,5,34.01639344262295,11.175108952904647
B11003455,2014,6,82.31147540983606,18.337158070983044
B11003455,2014,7,74.93442622950819,20.830161507182332
B11003455,2014,8,56.0655737704918,18.538130841106046
B11003455,2014,9,90.85245901639344,22.743377106001482
B11003455,2014,10,98.77049180327869,20.261123235252736
B11003455,2014,11,122.11475409836065,21.861761411694573
B11003455,2014,12,111.80327868852459,17.219000815118115
B11003455,2014,13,93.26229508196721,12.864552899789228
B11003455,2014,14,101.40983606557377,17.116636204952115
B11003455,2014,15,99.14754098360656,11.189036398150007
B11003455,2014,16,102.88524590163935,14.5889208655698
B11003455,2014,17,98.21311475409836,16.38405195517719
B11003455,2014,18,96.73770491803279,15.690657134469397
B11003455,2014,19,110.31147540983606,17.09048564124355
B11003455,2014,20,114.65573770491804,13.157868679870662
B11003455,2014,21,106.11475409836065,14.076100739262202
B11003455,2014,22,79.8360655737705,16.092628051242233
B11003455,2014,23,62.21311475409836,14.496108390528313
B11003455,2014,24,60.950819672131146,14.397252318305041
B11003456,2014,1,4.459016393442623,0.6211218477293936
B11003456,2014,2,4.508196721311475,0.6224401127731656
B11003456,2014,3,4.442622950819672,0.592300322582343
B11003456,2014,4,4.39344262295082,0.5561381280638281
B11003456,2014,5,4.377049180327869,0.6100255302370414
B11003456,2014,6,4.573770491803279,0.669801373379766
B11003456,2014,7,5.327868852459017,1.0602092792684823
B11003456,2014,8,8.754098360655737,3.757906055704063
B11003456,2014,9,16.901639344262296,8.734424075714793
B11003456,2014,10,27.262295081967213,15.824981979288594
B11003456,2014,11,29.78688524590164,17.755857957397573
B11003456,2014,12,29.852459016393443,17.701069709270655
B11003456,2014,13,20.540983606557376,11.231761171623685
B11003456,2014,14,28.704918032786885,17.15939418345442
B11003456,2014,15,29.098360655737704,17.97934455426818
B11003456,2014,16,28.114754098360656,17.5718509370866
B11003456,2014,17,26.9672131147541,16.64328414417735
B11003456,2014,18,24.934426229508198,15.477800072425257
B11003456,2014,19,16.983606557377048,10.407516199488855
B11003456,2014,20,12.131147540983607,6.591599223850677
B11003456,2014,21,8.770491803278688,4.462411316104598
B11003456,2014,22,5.524590163934426,2.4536133719954685
B11003456,2014,23,4.704918032786885,1.069957355771434
B11003456,2014,24,4.459016393442623,0.6473991682571961
B11003460,2014,1,43.557377049180324,4.724138687506731
B11003460,2014,2,46.295081967213115,4.046991731706742
B11003460,2014,3,45.049180327868854,5.267593471748419
B11003460,2014,4,39.22950819672131,3.0680799784390174
B11003460,2014,5,42.278688524590166,5.218975466318344
B11003460,2014,6,46.032786885245905,3.7504098136726074
B11003460,2014,7,47.32786885245902,5.17275333349468
B11003460,2014,8,49.75409836065574,6.520878615914979
B11003460,2014,9,65.72131147540983,8.079049340817651
B11003460,2014,10,69.95081967213115,6.141189432860155
B11003460,2014,11,101.1639344262295,10.697632647567175
B11003460,2014,12,113.98360655737704,11.384919562413385
B11003460,2014,13,112.0327868852459,12.317964135244042
B11003460,2014,14,111.22950819672131,12.230281330401398
B11003460,2014,15,109.26229508196721,12.34355653683905
B11003460,2014,16,99.98360655737704,9.562935050284315
B11003460,2014,17,112.19672131147541,11.735728456485843
B11003460,2014,18,113.93442622950819,11.592912852915807
B11003460,2014,19,106.09836065573771,11.355916105761477
B11003460,2014,20,99.0,10.319883720275147
B11003460,2014,21,61.0655737704918,9.152174336296662
B11003460,2014,22,54.73770491803279,8.512542979518052
B11003460,2014,23,52.01639344262295,8.581941900057135
B11003460,2014,24,48.68852459016394,5.676093091809299
B11003461,2014,1,21.327868852459016,8.188856882934292
B11003461,2014,2,19.42622950819672,8.281423018607052
B11003461,2014,3,19.278688524590162,7.339689247602116
B11003461,2014,4,17.459016393442624,7.3656268583463715
B11003461,2014,5,16.049180327868854,6.9147818223189965
B11003461,2014,6,15.344262295081966,5.893174712896378
B11003461,2014,7,15.360655737704919,6.700827776937329
B11003461,2014,8,17.40983606557377,5.678547493800176
B11003461,2014,9,15.524590163934427,5.408655277660825
B11003461,2014,10,19.901639344262296,6.2388698710391095
B11003461,2014,11,21.80327868852459,5.798907000838312
B11003461,2014,12,25.950819672131146,8.444773984558331
B11003461,2014,13,26.770491803278688,8.668705098654106
B11003461,2014,14,26.59016393442623,8.091924058756211
B11003461,2014,15,29.24590163934426,10.401371284122297
B11003461,2014,16,30.704918032786885,11.119568730088835
B11003461,2014,17,32.01639344262295,11.71536285293615
B11003461,2014,18,32.19672131147541,11.902128202036176
B11003461,2014,19,35.26229508196721,14.176155613499102
B11003461,2014,20,37.622950819672134,11.753246267062035
B11003461,2014,21,34.42622950819672,12.008967505428934
B11003461,2014,22,30.131147540983605,11.454948581051578
B11003461,2014,23,26.16393442622951,9.724848461319509
B11003461,2014,24,23.770491803278688,8.635958627782154
B11003463,2014,1,17.672131147540984,6.737262825696624
B11003463,2014,2,17.540983606557376,6.707144873172696
B11003463,2014,3,17.540983606557376,6.632178552310454
B11003463,2014,4,17.475409836065573,6.629747499910407
B11003463,2014,5,17.262295081967213,6.717890639539226
B11003463,2014,6,17.34426229508197,6.6354734719326025
B11003463,2014,7,17.147540983606557,6.680409332702527
B11003463,2014,8,20.81967213114754,7.285849748476636
B11003463,2014,9,37.80327868852459,18.854548233013652
B11003463,2014,10,45.22950819672131,24.401771412900164
B11003463,2014,11,44.50819672131148,24.518444044446532
B11003463,2014,12,44.91803278688525,24.72198419893194
B11003463,2014,13,34.57377049180328,17.041575647411484
B11003463,2014,14,45.42622950819672,24.990304130731346
B11003463,2014,15,45.83606557377049,25.164909648072022
B11003463,2014,16,44.049180327868854,23.721597915196885
B11003463,2014,17,44.704918032786885,24.167019028899063
B11003463,2014,18,35.75409836065574,18.224210762705123
B11003463,2014,19,27.114754098360656,11.962578262587234
B11003463,2014,20,23.049180327868854,9.351338994155146
B11003463,2014,21,20.557377049180328,8.249292070967735
B11003463,2014,22,19.131147540983605,7.455368110375382
B11003463,2014,23,18.278688524590162,6.945336918971806
B11003463,2014,24,17.770491803278688,7.043657768098785
B11003464,2014,1,33.98360655737705,23.765866141224958
B11003464,2014,2,55.83606557377049,47.03551152334048
B11003464,2014,3,61.68852459016394,50.04216255106173
B11003464,2014,4,59.18032786885246,51.12745778826393
B11003464,2014,5,56.32786885245902,51.729012269542835
B11003464,2014,6,50.77049180327869,49.60221548903602
B11003464,2014,7,45.90163934426229,47.29224915988975
B11003464,2014,8,45.704918032786885,46.377560760312775
B11003464,2014,9,68.39344262295081,44.17513580002692
B11003464,2014,10,92.8688524590164,57.626231124907015
B11003464,2014,11,106.27868852459017,66.36568670318042
B11003464,2014,12,107.54098360655738,68.78967310347579
B11003464,2014,13,55.90163934426229,35.274024871016536
B11003464,2014,14,106.32786885245902,69.92370158762941
B11003464,2014,15,109.72131147540983,69.15059198289413
B11003464,2014,16,104.8688524590164,68.45715823536062
B11003464,2014,17,100.34426229508196,69.91492097444856
B11003464,2014,18,86.39344262295081,66.91867668758465
B11003464,2014,19,70.8360655737705,64.20518679148097
B11003464,2014,20,64.14754098360656,63.329518147957344
B11003464,2014,21,64.1639344262295,58.423220363102445
B11003464,2014,22,61.950819672131146,50.53560666484183
B11003464,2014,23,65.34426229508196,53.232786027003336
B11003464,2014,24,62.16393442622951,51.61400983191446
B11003465,2014,1,44.704918032786885,7.050636525154029
B11003465,2014,2,43.704918032786885,7.093058255071367
B11003465,2014,3,45.114754098360656,8.00645231600892
B11003465,2014,4,49.32786885245902,5.694211421772728
B11003465,2014,5,42.14754098360656,5.830483300647185
B11003465,2014,6,48.622950819672134,6.598393578304317
B11003465,2014,7,43.14754098360656,6.308291014143664
B11003465,2014,8,54.42622950819672,6.704374234765047
B11003465,2014,9,61.19672131147541,8.93834375435619
B11003465,2014,10,69.90163934426229,8.360033728067503
B11003465,2014,11,68.91803278688525,9.489107934832816
B11003465,2014,12,76.55737704918033,10.585405975782466
B11003465,2014,13,68.62295081967213,11.268191121361982
B11003465,2014,14,77.47540983606558,10.262563937887792
B11003465,2014,15,75.67213114754098,11.325077352900523
B11003465,2014,16,77.98360655737704,9.881787630583663
B11003465,2014,17,69.40983606557377,10.5441564372252
B11003465,2014,18,68.67213114754098,10.133642503192704
B11003465,2014,19,56.34426229508197,10.143775178077833
B11003465,2014,20,58.885245901639344,8.979789085599835
B11003465,2014,21,54.18032786885246,9.485968930867159
B11003465,2014,22,54.68852459016394,7.1076038709881155
B11003465,2014,23,46.967213114754095,6.542087365957836
B11003465,2014,24,49.90163934426229,6.828140103114432
B11003466,2014,1,14.459016393442623,1.2459771331743783
B11003466,2014,2,14.557377049180328,1.2453191045395342
B11003466,2014,3,14.40983606557377,1.1885151686078428
B11003466,2014,4,14.426229508196721,1.52161116795589
B11003466,2014,5,14.737704918032787,1.5801016775750254
B11003466,2014,6,17.147540983606557,1.5899273104324665
B11003466,2014,7,19.37704918032787,2.659347880127943
B11003466,2014,8,33.49180327868852,9.24413859484245
B11003466,2014,9,49.08196721311475,15.787437075057724
B11003466,2014,10,54.83606557377049,14.28423411535582
B11003466,2014,11,55.73770491803279,13.986781425503464
B11003466,2014,12,57.032786885245905,14.230211070248577
