Consumer,Contract,Hour,Mean,Std
Original1335_B11003492,高圧小口,24,25.19672131147541,2.245722141923651
Original1336_B11003493,高圧小口,1,46.63934426229508,2.6552316862588428
Original1336_B11003493,高圧小口,2,42.704918032786885,3.427680295242852
Original1336_B11003493,高圧小口,3,38.131147540983605,3.9149792614490204
Original1336_B11003493,高圧小口,4,34.950819672131146,4.660353288191846
Original1336_B11003493,高圧小口,5,29.901639344262296,3.4389519850055104
Original1336_B11003493,高圧小口,6,28.852459016393443,2.839048937808428
Original1336_B11003493,高圧小口,7,36.90163934426229,2.4137917795811097
Original1336_B11003493,高圧小口,8,47.868852459016395,3.0754203222583296
Original1336_B11003493,高圧小口,9,51.032786885245905,6.166985641737929
Original1336_B11003493,高圧小口,10,54.67213114754098,5.256444324219556
Original1336_B11003493,高圧小口,11,53.36065573770492,7.279057736906691
Original1336_B11003493,高圧小口,12,53.31147540983606,8.139241080355676
Original1336_B11003493,高圧小口,13,53.19672131147541,8.360366436653335
Original1336_B11003493,高圧小口,14,48.032786885245905,4.003962025969
Original1336_B11003493,高圧小口,15,58.34426229508197,6.064909135052823
Original1336_B11003493,高圧小口,16,55.73770491803279,6.311326376779932
Original1336_B11003493,高圧小口,17,53.442622950819676,6.474475965031327
Original1336_B11003493,高圧小口,18,48.57377049180328,3.2109393773521955
Original1336_B11003493,高圧小口,19,58.540983606557376,5.2372366962784875
Original1336_B11003493,高圧小口,20,60.9344262295082,4.98150300730322
Original1336_B11003493,高圧小口,21,65.63934426229508,2.9422461971701415
Original1336_B11003493,高圧小口,22,52.950819672131146,2.576223118762386
Original1336_B11003493,高圧小口,23,47.377049180327866,2.7767414233247436
Original1336_B11003493,高圧小口,24,49.24590163934426,2.7079466403012122
Original1337_B11003494,高圧小口,1,7.295081967213115,2.0593191799924204
Original1337_B11003494,高圧小口,2,7.147540983606557,2.0392546498681496
Original1337_B11003494,高圧小口,3,7.360655737704918,2.436288408491967
Original1337_B11003494,高圧小口,4,7.39344262295082,2.3489006045353564
Original1337_B11003494,高圧小口,5,7.409836065573771,2.4115640063519073
Original1337_B11003494,高圧小口,6,7.409836065573771,2.4586885027293257
Original1337_B11003494,高圧小口,7,7.245901639344262,2.207704376332121
Original1337_B11003494,高圧小口,8,18.21311475409836,9.185010515353774
Original1337_B11003494,高圧小口,9,48.032786885245905,13.347766084494642
Original1337_B11003494,高圧小口,10,46.22950819672131,10.156792837393903
